Company_ID,Date,Sector,Total_Energy_Consumption_kWh,Renewable_Energy_Consumption_kWh,NonRenewable_Energy_Consumption_kWh,Production_Output_Units,Supply_Chain_Transport_km,Supply_Chain_Transport_Mode,Raw_Material_Usage_kg,Carbon_Emission_tCO2e_TARGET,Energy_Cost_USD,Carbon_Tax_USD,Process_Efficiency_Percent,Employment_Count,Public_Acceptance_Index,Carbon_Reduction_Strategy,Strategy_Implementation_Cost_USD,Expected_Carbon_Reduction_Percent,Expected_Renewable_Share_Percent,Social_Impact_Score,Industry_Sectors
C001,2024-05-02,Manufacturing,120423.56,62604.07,57819.49,9228.97,2168.17,Rail,13200.08,27.338,12269.68,560.06,79.37,3920,0.49,Renewable Adoption,231946.11,12.6,69.49,0.67,Automotive Industry
C001,2024-05-03,Manufacturing,148191.19,65563.24,82627.95,3315.94,4197.16,Rail,42258.03,36.8979,11062.82,892.88,79.13,2007,0.9,Efficiency Upgrade,309577.77,21.78,50.36,0.85,Logistics
C001,2024-05-04,Manufacturing,57277.16,5910.54,51366.62,2237.42,3338.16,Truck,59501.87,15.5039,4891.54,483.66,81.62,4458,0.73,Efficiency Upgrade,102644.94,16.03,15.5,0.69,Steel Manufacturing
C001,2024-05-05,Manufacturing,91211.11,53699.6,37511.51,1154.28,4159.21,Rail,66431.74,18.0788,5243.83,413.81,65.21,2072,0.7,Carbon Tax Compliance,426085.76,10.35,69.83,0.61,Cement Production
C001,2024-05-06,Manufacturing,110904.11,42420.94,68483.17,9912.1,1516.36,Truck,55761.5,32.2997,11442.09,736.6,73.27,4399,0.34,Efficiency Upgrade,381138.06,6.65,55.93,0.75,Automotive Industry
C001,2024-05-07,Manufacturing,99690.59,58684.32,41006.27,9764.56,4526.56,Truck,26083.65,19.6934,9815.55,728.73,69.49,1109,0.74,Carbon Tax Compliance,459724.66,16.27,64.36,0.91,Logistics
C001,2024-05-08,Manufacturing,97172.7,56431.55,40741.15,6283.32,3885.15,Rail,75021.25,14.6609,8694.73,542.47,89.73,4928,0.52,Renewable Adoption,416199.23,18.79,64.25,0.81,Steel Manufacturing
C001,2024-05-09,Manufacturing,101878.92,15163.95,86714.97,3089.3,842.08,Rail,77824.44,31.6748,9616.21,1378.06,75.77,2368,0.53,Process Reengineering,272739.18,18.59,29.79,0.45,Cement Production
C001,2024-05-10,Manufacturing,142792.38,71257.34,71535.04,7417.98,869.17,Ship,36600.0,32.6756,8681.69,1035.45,72.62,1249,0.3,Carbon Tax Compliance,277894.35,20.23,56.44,0.45,Automotive Industry
C001,2024-05-11,Manufacturing,114646.93,43393.01,71253.92,5611.97,964.82,Truck,34774.0,22.7024,10531.82,675.01,73.48,2890,0.57,Efficiency Upgrade,389937.54,16.19,57.74,0.53,Logistics
C001,2024-05-12,Manufacturing,128165.68,56733.56,71432.12,2525.52,1710.14,Air,44518.68,22.3335,10308.02,728.81,76.95,1130,0.53,Renewable Adoption,388359.78,14.92,58.52,0.65,Steel Manufacturing
C001,2024-05-13,Manufacturing,70323.43,7270.3,63053.13,4561.23,4287.26,Rail,66285.35,23.0717,5163.96,1025.87,90.08,1615,0.5,Renewable Adoption,291603.9,8.55,21.31,0.58,Cement Production
C001,2024-05-14,Manufacturing,160231.15,66728.46,93502.69,9709.87,4018.88,Air,36323.87,43.3197,12418.79,1014.4,79.73,4969,0.42,Efficiency Upgrade,481201.84,14.23,57.27,0.64,Automotive Industry
C001,2024-05-15,Manufacturing,93699.68,41829.19,51870.49,8370.69,4080.46,Rail,57108.44,17.005,6671.26,469.01,65.4,3966,0.81,Efficiency Upgrade,279626.69,16.96,58.38,0.69,Logistics
C001,2024-05-16,Manufacturing,188524.36,100826.01,87698.35,4764.71,665.44,Air,59114.4,40.5569,17262.68,1923.7,63.83,2533,0.73,Carbon Tax Compliance,166535.4,17.25,66.93,0.75,Steel Manufacturing
C001,2024-05-17,Manufacturing,147011.54,85767.35,61244.19,3984.37,4083.04,Truck,10738.34,21.5425,12605.85,766.14,80.32,2310,0.59,Process Reengineering,285225.28,18.59,73.7,0.48,Cement Production
C001,2024-05-18,Manufacturing,199655.41,68159.47,131495.94,3658.89,4642.46,Truck,18124.85,64.1878,11962.81,1884.34,75.94,2194,0.64,Carbon Tax Compliance,290465.01,13.76,49.59,0.58,Automotive Industry
C001,2024-05-19,Manufacturing,95039.61,48003.84,47035.77,2035.77,4321.31,Truck,57399.75,15.6568,11297.65,427.7,66.11,1811,0.52,Process Reengineering,483385.05,9.64,61.59,0.5,Logistics
C001,2024-05-20,Manufacturing,146071.83,46168.52,99903.31,1262.73,3263.48,Ship,41470.25,38.5537,7349.09,1019.51,69.74,1012,0.68,Renewable Adoption,246317.21,8.94,38.32,0.77,Steel Manufacturing
C001,2024-05-21,Manufacturing,123422.6,71950.22,51472.38,3820.64,2248.88,Rail,51090.33,19.0234,13476.05,732.8,88.48,2936,0.9,Efficiency Upgrade,368844.03,11.26,66.87,0.46,Cement Production
C001,2024-05-22,Manufacturing,105995.91,18091.3,87904.61,4496.17,3183.92,Rail,39612.71,34.9275,9287.0,1661.67,92.57,1919,0.66,Process Reengineering,215533.91,8.74,34.7,0.74,Automotive Industry
C001,2024-05-23,Manufacturing,179828.33,103566.91,76261.42,5361.48,1378.08,Rail,77468.04,30.5875,15222.09,1240.04,74.55,4136,0.62,Efficiency Upgrade,326159.12,20.92,65.9,0.42,Logistics
C001,2024-05-24,Manufacturing,83726.51,20457.33,63269.18,8026.66,3045.43,Rail,48480.83,20.4133,4855.67,882.94,88.81,3505,0.65,Efficiency Upgrade,404001.65,13.83,32.71,0.63,Steel Manufacturing
C001,2024-05-25,Manufacturing,160398.3,68463.74,91934.56,3227.78,4436.64,Truck,41481.26,33.9896,17190.05,1127.51,94.79,2441,0.44,Carbon Tax Compliance,444419.48,17.21,54.11,0.74,Cement Production
C001,2024-05-26,Manufacturing,167727.4,84998.36,82729.04,8248.96,3065.33,Air,51780.04,27.6047,19880.73,794.44,80.05,4714,0.94,Efficiency Upgrade,154235.56,20.0,61.85,0.43,Automotive Industry
C001,2024-05-27,Manufacturing,91598.53,39199.42,52399.11,7312.84,1097.11,Ship,59797.64,24.4021,9462.42,983.09,77.13,2701,0.71,Process Reengineering,280796.69,17.67,61.0,0.45,Logistics
C001,2024-05-28,Manufacturing,127342.02,30449.11,96892.91,9427.03,2160.82,Rail,32910.25,29.1158,13267.7,1222.33,85.58,4255,0.71,Carbon Tax Compliance,440042.5,20.91,34.88,0.93,Steel Manufacturing
C001,2024-05-29,Manufacturing,173727.15,60345.42,113381.73,3905.79,1776.17,Ship,49629.95,45.0202,12866.54,1822.26,61.69,1315,0.71,Process Reengineering,106512.54,23.59,42.11,0.65,Cement Production
C001,2024-05-30,Manufacturing,198775.74,62395.64,136380.1,9961.25,4592.33,Air,21128.42,66.3551,13751.58,2630.16,68.76,3546,0.73,Renewable Adoption,120714.91,17.51,47.28,0.82,Automotive Industry
C001,2024-05-31,Manufacturing,114384.64,16654.36,97730.28,1856.65,1460.4,Truck,19288.99,33.7402,11163.8,684.2,84.35,1487,0.94,Process Reengineering,377612.4,14.55,22.99,0.45,Logistics
C001,2024-06-01,Manufacturing,170893.53,25907.59,144985.94,4308.06,1846.65,Rail,64142.23,65.3352,10137.44,3252.92,65.0,4845,0.67,Renewable Adoption,276039.77,19.45,29.58,0.48,Steel Manufacturing
C001,2024-06-02,Manufacturing,111756.48,49539.76,62216.72,8739.66,890.1,Truck,19800.92,20.1975,11298.65,616.95,75.03,1645,0.46,Efficiency Upgrade,199266.81,17.02,60.15,0.56,Cement Production
C001,2024-06-03,Manufacturing,191191.89,21683.49,169508.4,8623.63,4441.22,Ship,46242.44,68.1262,19568.31,1966.55,61.91,2460,0.62,Efficiency Upgrade,196432.7,17.76,17.41,0.89,Automotive Industry
C001,2024-06-04,Manufacturing,51810.05,14535.26,37274.79,3848.25,2240.77,Rail,35578.87,16.2737,5356.68,791.45,86.96,636,0.68,Efficiency Upgrade,204874.11,5.8,33.96,0.83,Logistics
C001,2024-06-05,Manufacturing,125991.59,52196.47,73795.12,5509.44,2369.44,Rail,15769.95,30.0577,11732.75,851.36,70.85,4688,0.9,Renewable Adoption,314556.07,12.81,55.94,0.86,Steel Manufacturing
C001,2024-06-06,Manufacturing,152158.35,20245.82,131912.53,7288.08,3784.81,Ship,14053.42,41.8483,12235.64,1406.15,81.31,3033,0.73,Renewable Adoption,147777.2,19.16,28.83,0.49,Cement Production
C001,2024-06-07,Manufacturing,192952.43,69752.82,123199.61,8046.88,3743.44,Ship,36030.86,55.4343,21445.16,2327.58,64.13,740,0.52,Process Reengineering,208792.24,6.28,51.84,0.72,Automotive Industry
C001,2024-06-08,Manufacturing,61560.5,20167.15,41393.35,4241.12,2748.25,Ship,35738.14,14.53,3521.47,540.77,85.3,2371,0.78,Efficiency Upgrade,117615.16,22.26,41.43,0.66,Logistics
C001,2024-06-09,Manufacturing,107446.92,18807.76,88639.16,9380.44,4358.68,Rail,25716.07,30.9929,12260.75,917.33,88.91,3554,0.38,Efficiency Upgrade,171737.74,21.09,37.23,0.92,Steel Manufacturing
C001,2024-06-10,Manufacturing,60338.97,20065.55,40273.42,3540.76,4301.81,Air,16046.99,15.761,4575.16,453.09,87.46,2487,0.6,Process Reengineering,499114.85,20.52,49.24,0.7,Cement Production
C001,2024-06-11,Manufacturing,169396.03,29692.28,139703.75,9391.58,607.6,Air,54515.93,61.2869,8583.57,1841.7,86.56,3582,0.85,Carbon Tax Compliance,141579.61,15.6,26.1,0.67,Automotive Industry
C001,2024-06-12,Manufacturing,58984.26,35300.88,23683.38,7404.87,918.62,Ship,72810.12,9.5669,5842.94,298.25,94.11,1195,0.68,Renewable Adoption,354886.27,12.89,73.73,0.43,Logistics
C001,2024-06-13,Manufacturing,149366.59,24698.38,124668.21,3625.08,4329.11,Rail,59050.79,55.7355,10793.83,1569.44,62.61,2160,0.39,Efficiency Upgrade,162164.22,8.29,28.53,0.62,Steel Manufacturing
C001,2024-06-14,Manufacturing,130388.68,75927.59,54461.09,2868.73,1887.38,Air,69673.75,17.3232,13890.54,504.56,84.66,830,0.44,Carbon Tax Compliance,159329.52,19.22,77.76,0.62,Cement Production
C001,2024-06-15,Manufacturing,57342.59,14302.41,43040.18,8380.81,1282.4,Rail,69822.09,17.6977,5075.3,404.25,63.57,1645,0.38,Efficiency Upgrade,432148.93,24.65,31.9,0.85,Automotive Industry
C001,2024-06-16,Manufacturing,105835.96,43937.67,61898.29,6802.17,3120.46,Air,74220.0,19.4978,12679.29,505.63,82.61,1555,0.36,Carbon Tax Compliance,149011.06,23.85,47.27,0.91,Logistics
C001,2024-06-17,Manufacturing,114973.46,53142.51,61830.95,5465.14,2222.28,Rail,22096.5,21.2045,7254.89,602.12,90.92,783,0.7,Renewable Adoption,358911.36,14.98,64.46,0.66,Steel Manufacturing
C001,2024-06-18,Manufacturing,63158.23,18411.11,44747.12,4773.11,3391.94,Ship,54152.81,20.6031,6671.99,1023.61,87.37,3441,0.61,Process Reengineering,237613.65,16.31,38.97,0.55,Cement Production
C001,2024-06-19,Manufacturing,53909.45,21486.05,32423.4,1263.73,4148.1,Air,14101.39,16.1568,4693.37,694.83,94.99,1807,0.37,Renewable Adoption,206610.8,21.33,58.61,0.43,Automotive Industry
C001,2024-06-20,Manufacturing,199458.81,41827.67,157631.14,8618.55,4088.26,Air,75464.42,78.5489,12398.33,2128.4,71.13,3439,0.89,Efficiency Upgrade,381381.15,12.03,34.49,0.48,Logistics
C001,2024-06-21,Manufacturing,192255.28,99655.22,92600.06,8293.61,4866.74,Air,22288.97,28.4831,10368.67,1083.78,60.7,4415,0.3,Renewable Adoption,422578.17,11.82,59.5,0.84,Steel Manufacturing
C001,2024-06-22,Manufacturing,180232.56,23390.22,156842.34,2329.41,3671.13,Ship,64205.65,73.6055,19870.07,3593.18,73.08,3740,0.68,Carbon Tax Compliance,220706.06,7.73,20.34,0.92,Cement Production
C001,2024-06-23,Manufacturing,168776.38,97946.17,70830.21,6842.62,1283.91,Air,25626.6,29.5922,10510.48,864.23,84.1,1543,0.42,Efficiency Upgrade,479515.24,23.97,68.91,0.95,Automotive Industry
C001,2024-06-24,Manufacturing,194777.59,22631.48,172146.11,6421.5,4644.67,Ship,54775.27,55.2283,16504.08,1653.26,62.72,3341,0.94,Renewable Adoption,354474.71,24.26,28.94,0.77,Logistics
C001,2024-06-25,Manufacturing,159392.89,42697.33,116695.56,1102.56,1443.58,Truck,34533.68,53.377,16007.66,1144.64,75.34,3937,0.93,Process Reengineering,297232.8,12.57,39.98,0.46,Steel Manufacturing
C001,2024-06-26,Manufacturing,121923.39,64866.34,57057.05,6858.73,3592.22,Ship,41590.12,26.2371,6381.34,540.55,69.14,1357,0.35,Renewable Adoption,455172.51,8.22,59.33,0.92,Cement Production
C001,2024-06-27,Manufacturing,196706.23,52909.12,143797.11,9867.48,4519.52,Truck,40192.63,61.9373,18197.73,2045.54,61.87,3212,0.43,Renewable Adoption,263711.95,16.08,45.78,0.7,Automotive Industry
C001,2024-06-28,Manufacturing,149089.68,37078.65,112011.03,1863.24,2268.06,Rail,20751.3,41.6867,11917.1,1202.1,83.17,4434,0.43,Efficiency Upgrade,182781.19,17.76,44.53,0.66,Logistics
C001,2024-06-29,Manufacturing,67326.34,33154.07,34172.27,5238.5,4526.95,Air,16379.58,13.9705,4237.63,650.53,72.93,4151,0.33,Process Reengineering,286023.18,9.52,58.27,0.43,Steel Manufacturing
C001,2024-06-30,Manufacturing,162835.27,70627.23,92208.04,1771.37,2047.06,Rail,77949.39,38.5379,14451.98,1742.83,88.64,3929,0.93,Process Reengineering,329085.72,9.71,52.86,0.62,Cement Production
C001,2024-07-01,Manufacturing,178090.97,20901.51,157189.46,6140.98,2825.68,Ship,18419.73,70.9613,11059.72,3514.79,94.03,2078,0.38,Process Reengineering,131347.41,18.66,19.77,0.85,Automotive Industry
C001,2024-07-02,Manufacturing,72181.74,28693.96,43487.78,3877.75,3771.96,Truck,16091.92,17.8853,6398.46,817.34,78.19,601,0.81,Process Reengineering,145007.54,7.99,53.25,0.72,Logistics
C001,2024-07-03,Manufacturing,194724.75,29228.57,165496.18,1950.71,4007.95,Air,70723.27,78.7807,21702.57,2199.88,82.92,4375,0.32,Carbon Tax Compliance,261189.58,17.36,30.22,0.62,Steel Manufacturing
C001,2024-07-04,Manufacturing,109368.91,59002.21,50366.7,7214.62,721.81,Rail,74458.45,24.1461,5623.34,1075.02,70.61,2796,0.85,Efficiency Upgrade,488998.66,9.56,63.46,0.81,Cement Production
C001,2024-07-05,Manufacturing,166104.64,43259.32,122845.32,7559.19,3222.41,Truck,23155.5,42.0473,17885.79,1775.59,86.58,3563,0.83,Renewable Adoption,126246.79,19.19,37.09,0.83,Automotive Industry
C001,2024-07-06,Manufacturing,128642.93,49442.13,79200.8,2563.64,4438.31,Ship,68588.37,27.7122,10542.47,1317.46,84.66,2744,0.54,Process Reengineering,302050.55,17.71,45.29,0.42,Logistics
C001,2024-07-07,Manufacturing,105870.01,42032.7,63837.31,2598.25,4417.16,Air,34097.43,29.8459,7210.4,1340.86,63.16,724,0.55,Renewable Adoption,441528.53,20.6,47.92,0.52,Steel Manufacturing
C001,2024-07-08,Manufacturing,83766.81,17035.28,66731.53,6864.29,2809.77,Truck,43186.8,21.7854,5203.93,959.12,67.83,3002,0.76,Carbon Tax Compliance,269522.72,12.53,30.57,0.54,Cement Production
C001,2024-07-09,Manufacturing,120004.7,52633.83,67370.87,8418.8,2287.19,Truck,10514.33,33.6777,14119.03,1521.6,79.65,2815,0.49,Efficiency Upgrade,292695.37,11.73,53.01,0.58,Automotive Industry
C001,2024-07-10,Manufacturing,91532.74,39181.49,52351.25,9569.69,3431.6,Ship,20495.05,23.7201,10341.19,1047.55,88.08,3810,0.73,Renewable Adoption,388513.28,18.11,62.77,0.54,Logistics
C001,2024-07-11,Manufacturing,112784.85,33174.25,79610.6,1317.87,3686.31,Ship,34021.69,35.2415,11057.68,1379.68,76.65,3436,0.63,Renewable Adoption,436255.48,22.53,37.13,0.45,Steel Manufacturing
C001,2024-07-12,Manufacturing,69191.62,15867.43,53324.19,8275.09,3933.13,Ship,76284.64,25.5913,6629.28,682.46,67.82,3015,0.57,Carbon Tax Compliance,248672.97,16.71,34.89,0.46,Cement Production
C001,2024-07-13,Manufacturing,58051.54,24219.01,33832.53,6222.82,3292.95,Rail,72259.82,13.5362,6427.75,425.71,70.44,942,0.87,Renewable Adoption,154946.1,9.01,52.86,0.71,Automotive Industry
C001,2024-07-14,Manufacturing,185993.14,61151.89,124841.25,3847.45,3720.51,Truck,44130.66,53.2082,11601.82,2076.98,60.16,2740,0.44,Renewable Adoption,330511.57,8.17,49.66,0.83,Logistics
C001,2024-07-15,Manufacturing,69410.89,21993.24,47417.65,4864.69,2430.61,Rail,36832.15,14.5831,4439.45,454.89,60.49,3139,0.79,Renewable Adoption,107166.45,5.08,47.69,0.52,Steel Manufacturing
C001,2024-07-16,Manufacturing,181547.77,46484.6,135063.17,1924.37,2765.01,Air,21691.41,62.7731,12867.05,1803.15,85.47,4793,0.52,Renewable Adoption,237093.14,23.03,35.99,0.5,Cement Production
C001,2024-07-17,Manufacturing,192212.65,107466.61,84746.04,4630.52,1527.88,Ship,24783.32,25.7952,16400.42,611.21,84.89,806,0.54,Carbon Tax Compliance,408499.87,17.46,69.82,0.43,Automotive Industry
C001,2024-07-18,Manufacturing,66217.02,34304.39,31912.63,1434.12,1021.05,Rail,36617.76,13.0668,5509.77,321.36,84.33,576,0.5,Efficiency Upgrade,364993.19,10.4,65.89,0.48,Logistics
C001,2024-07-19,Manufacturing,174597.91,26618.69,147979.22,7468.9,1029.81,Truck,64933.2,59.1248,16173.03,2562.4,89.1,2152,0.53,Process Reengineering,218140.48,5.79,27.69,0.51,Steel Manufacturing
C001,2024-07-20,Manufacturing,189968.65,50399.03,139569.62,1024.64,3522.35,Truck,68466.25,60.5459,11481.73,1374.54,77.91,1329,0.89,Renewable Adoption,282700.49,24.55,35.49,0.43,Cement Production
C001,2024-07-21,Manufacturing,171976.76,92363.6,79613.16,8670.24,2120.97,Air,39819.66,25.7294,18846.45,1201.79,60.34,1633,0.73,Renewable Adoption,231464.33,22.89,73.03,0.55,Automotive Industry
C001,2024-07-22,Manufacturing,159960.19,45798.37,114161.82,4084.5,1012.24,Rail,77361.7,40.4551,12316.95,1841.52,88.0,1866,0.37,Efficiency Upgrade,492627.67,21.89,35.19,0.9,Logistics
C001,2024-07-23,Manufacturing,122401.23,47059.81,75341.42,4943.47,3250.95,Air,52795.09,35.6,13659.55,1488.73,91.21,4457,0.9,Efficiency Upgrade,455037.57,13.81,44.4,0.76,Steel Manufacturing
C001,2024-07-24,Manufacturing,51854.03,27698.67,24155.36,5723.36,3846.31,Ship,78452.69,10.4827,3820.66,374.16,84.52,1280,0.58,Renewable Adoption,292771.87,18.27,68.04,0.48,Cement Production
C001,2024-07-25,Manufacturing,173965.67,94990.64,78975.03,6516.23,552.4,Ship,45389.73,31.1049,14736.36,776.44,86.3,3126,0.46,Carbon Tax Compliance,120140.29,9.45,69.25,0.62,Automotive Industry
C001,2024-07-26,Manufacturing,85250.0,28093.91,57156.09,8211.35,2516.44,Rail,41294.77,18.5038,7230.58,732.77,63.59,3877,0.32,Efficiency Upgrade,430363.5,20.84,52.4,0.75,Logistics
C001,2024-07-27,Manufacturing,183516.63,69950.35,113566.28,6891.36,2552.94,Air,35433.97,35.3027,12039.47,1187.36,79.61,4375,0.77,Carbon Tax Compliance,386365.4,7.28,54.51,0.52,Steel Manufacturing
C001,2024-07-28,Manufacturing,101203.57,52113.96,49089.61,9679.9,1813.93,Air,59146.72,15.1763,6223.1,367.47,85.09,3852,0.37,Renewable Adoption,175017.36,23.6,62.39,0.65,Cement Production
C001,2024-07-29,Manufacturing,167213.06,76649.46,90563.6,1969.89,2365.12,Truck,64050.16,35.3289,16067.83,1720.01,64.71,4586,0.3,Efficiency Upgrade,321290.53,13.66,59.62,0.91,Automotive Industry
C001,2024-07-30,Manufacturing,167162.22,92790.2,74372.02,7226.36,1281.43,Ship,17248.78,32.0919,15451.01,951.7,90.85,3929,0.94,Renewable Adoption,209438.35,24.27,75.07,0.65,Logistics
C001,2024-07-31,Manufacturing,70005.77,21447.86,48557.91,7300.13,3867.92,Air,69015.21,19.8874,5038.58,837.35,79.38,2280,0.43,Carbon Tax Compliance,374644.52,23.42,37.63,0.79,Steel Manufacturing
C001,2024-08-01,Manufacturing,196276.92,37077.96,159198.96,5882.42,3365.95,Truck,63254.25,65.6626,17821.25,3170.2,84.85,4873,0.49,Process Reengineering,423321.91,15.45,24.27,0.48,Cement Production
C001,2024-08-02,Manufacturing,150538.13,30100.28,120437.85,7751.67,1224.21,Air,57837.32,39.6585,8180.59,1726.36,67.14,4933,0.32,Process Reengineering,140992.0,22.36,36.09,0.88,Automotive Industry
C001,2024-08-03,Manufacturing,161361.91,61420.04,99941.87,3138.36,4029.38,Air,58505.53,30.9216,12378.2,1004.86,87.58,3061,0.93,Efficiency Upgrade,105186.1,10.03,52.37,0.83,Logistics
C001,2024-08-04,Manufacturing,180517.71,92965.13,87552.58,9203.38,3670.83,Air,62857.54,35.8373,16650.43,1551.2,93.75,2909,0.59,Efficiency Upgrade,174790.63,8.48,64.21,0.61,Steel Manufacturing
C001,2024-08-05,Manufacturing,114276.17,43230.6,71045.57,2170.6,3127.94,Air,10395.16,27.9398,13213.14,592.27,92.5,916,0.8,Carbon Tax Compliance,296220.38,16.45,48.2,0.83,Cement Production
C001,2024-08-06,Manufacturing,97678.85,20510.7,77168.15,2654.82,806.79,Ship,39115.19,31.4389,5512.62,837.4,67.47,3218,0.52,Carbon Tax Compliance,187378.11,20.05,33.96,0.95,Automotive Industry
C001,2024-08-07,Manufacturing,173553.26,102494.76,71058.5,1079.23,3510.22,Rail,26824.35,30.4452,19837.57,831.61,61.4,3129,0.55,Efficiency Upgrade,254350.37,15.8,68.3,0.9,Logistics
C001,2024-08-08,Manufacturing,173316.36,49824.82,123491.54,8225.35,2505.01,Truck,30750.38,53.1391,12551.9,1194.05,63.36,4907,0.65,Efficiency Upgrade,184312.59,17.59,36.95,0.78,Steel Manufacturing
C001,2024-08-09,Manufacturing,175349.76,35559.14,139790.62,8458.74,4453.87,Rail,55259.28,68.2109,17935.19,1678.85,76.07,3217,0.32,Efficiency Upgrade,121707.23,20.88,33.65,0.72,Cement Production
C001,2024-08-10,Manufacturing,84146.85,19296.89,64849.96,4492.29,3335.98,Rail,32148.3,24.5068,4904.2,494.47,85.21,1018,0.79,Efficiency Upgrade,380352.81,6.45,41.85,0.46,Automotive Industry
C001,2024-08-11,Manufacturing,168033.78,42121.93,125911.85,1778.55,3943.73,Rail,36698.95,58.4765,8764.2,1443.77,67.7,3703,0.82,Carbon Tax Compliance,484053.71,7.88,40.23,0.9,Logistics
C001,2024-08-12,Manufacturing,169252.57,78645.29,90607.28,4358.17,4772.59,Ship,18626.46,27.2733,15531.6,984.96,93.14,2996,0.44,Carbon Tax Compliance,184694.78,23.11,64.24,0.48,Steel Manufacturing
C001,2024-08-13,Manufacturing,77598.91,31694.69,45904.22,3274.68,1015.8,Truck,69597.14,22.3312,9280.98,755.64,79.24,2881,0.74,Carbon Tax Compliance,139280.96,19.51,53.15,0.58,Cement Production
C001,2024-08-14,Manufacturing,69232.27,29613.17,39619.1,1900.41,3287.82,Ship,32245.02,15.4566,6448.57,450.87,80.45,3485,0.83,Process Reengineering,167455.8,11.26,59.56,0.79,Automotive Industry
C001,2024-08-15,Manufacturing,146125.78,34827.61,111298.17,4235.37,3558.11,Air,71452.01,43.6923,10975.79,1274.25,79.31,1939,0.72,Efficiency Upgrade,436717.2,22.17,30.93,0.7,Logistics
C001,2024-08-16,Manufacturing,89485.2,48605.49,40879.71,1688.16,839.3,Truck,69471.11,17.4281,9564.62,651.24,86.92,2242,0.89,Carbon Tax Compliance,317387.73,24.97,66.4,0.83,Steel Manufacturing
C001,2024-08-17,Manufacturing,104872.79,22196.67,82676.12,7949.3,3799.52,Air,19371.69,33.089,5908.41,1022.98,60.37,2456,0.85,Renewable Adoption,402882.43,7.81,28.55,0.71,Cement Production
C001,2024-08-18,Manufacturing,134871.88,72304.49,62567.39,2315.79,3794.02,Air,12829.39,28.2989,8931.55,790.41,68.19,2193,0.64,Carbon Tax Compliance,255237.24,23.36,71.83,0.42,Automotive Industry
C001,2024-08-19,Manufacturing,147278.71,22329.29,124949.42,9715.97,3351.05,Air,68441.06,44.0651,12975.92,1111.12,82.88,3492,0.68,Efficiency Upgrade,306665.16,12.53,33.77,0.68,Logistics
C001,2024-08-20,Manufacturing,102934.7,54952.69,47982.01,5381.75,2669.5,Truck,45128.59,15.7282,6340.0,350.94,82.52,2232,0.4,Renewable Adoption,244889.18,19.35,60.16,0.53,Steel Manufacturing
